ev_stand,ev_hit,ev_double,realized_units,stand_shadow_units,hit_shadow_units
-1.000000,+1.000000,-0.476987,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.451064,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.792208,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.127753,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.904545,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.939252,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.595238,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,+0.009804,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.133663,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.286076,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.851282,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.848958,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.015915,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.849462,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.847411,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.468320,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.206704,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.531073,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.919771,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,+0.020349,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.700000,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.844776,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.842424,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.403077,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.459375,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.151899,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.781350,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.222222,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.158940,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.097643,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.239726,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.216783,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.209964,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.101449,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.419118,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.745318,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.825095,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.795367,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.275591,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.816000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.601626,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.640496,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.324895,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.528139,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.796460,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+0.022624,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.272727,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.529412,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.844282,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.771712,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.628788,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.232737,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.849741,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.916230,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.924528,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.315934,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.069638,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.402817,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.857143,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.273256,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.852507,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925373,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.704615,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.862500,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.708861,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.329032,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.264214,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.267606,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.171429,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.061818,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.547170,+0.000000,+0.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.153226,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.703704,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.651982,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.479821,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.907834,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.838863,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.385366,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.620438,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925641,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.849351,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.384211,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.252033,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.390110,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.685237,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.458689,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.913295,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.128358,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.530488,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.274448,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.645367,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.932039,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.751656,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.346801,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.500000,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.101045,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.797101,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.937037,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.180077,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.328125,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.456349,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.142857,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.322176,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.115385,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.921739,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.955357,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.954545,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.611650,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.922141,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.540541,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.004988,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.536524,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.928753,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.085271,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.621410,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.600529,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.919786,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925824,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.225627,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.920455,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.854227,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.923077,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.537538,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.223242,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.595611,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.295238,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.809677,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.856209,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.907285,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,+0.133106,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.868056,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.208481,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.910394,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.314394,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.292308,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.650980,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.868313,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.865546,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.387931,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.026316,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.928251,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.225806,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.764151,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.293269,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.620438,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.387654,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.610973,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.158690,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.533679,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.312336,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.478723,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.525606,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.602740,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.855556,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.853521,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.446377,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.614706,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.608955,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.318182,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.372308,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.928349,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.848101,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.618590,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.065359,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.312292,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.668919,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.849315,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.013937,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.932624,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.459559,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.385768,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.206107,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.126984,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.639344,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.537815,+0.000000,+0.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.759825,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.915179,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.618182,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.776744,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.688564,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.448276,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.781095,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.683417,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.492386,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.841026,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.476684,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.923684,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.489362,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.169399,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.833795,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.450980,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.102857,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.518841,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.681682,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.536585,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.758621,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.916933,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.519481,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.260870,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.526502,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.834532,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.315018,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.477612,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.779468,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.318898,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.759036,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.942857,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.142259,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.375000,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.342105,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.774775,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.841860,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.166667,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.336585,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.766423,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.535802,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.220000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.213198,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.770619,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.770235,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.923483,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.529730,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.084932,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.011111,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.917847,+0.000000,-1.000000,+0.000000
+0.000000,+0.000000,-0.833811,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.694767,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.227139,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.087087,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.795732,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.622291,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.665615,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.916399,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.508143,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.828383,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.345763,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.648276,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.140845,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.430108,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.330827,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.766284,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.412451,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.468254,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.485356,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.514894,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.765217,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.502222,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.909091,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.567442,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.066351,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.415459,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.616505,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.923077,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.304020,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.071429,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.385013,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.302872,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.841689,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.482667,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.383784,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.046575,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.930556,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.830986,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.917143,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+0.227139,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.510448,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.913846,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.668750,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.687898,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.106796,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.108911,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.812081,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.465986,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.906574,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.654804,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.410909,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.837037,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.553030,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.265385,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.141732,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.924000,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.836735,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.462500,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.668085,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.220779,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.539823,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.441441,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.814815,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.811321,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.932039,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.849148,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.763547,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.294710,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.452926,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.449871,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.600522,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.461741,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.850667,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.243243,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.765027,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.844875,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.925926,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.309249,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.067251,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.914201,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.091463,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.845679,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.318750,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.644231,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.166124,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.611296,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.334459,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.380282,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.369176,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.912409,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.914815,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.849624,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.191571,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.308594,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.808765,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.240816,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.071130,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.923077,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.245614,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.687500,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.844749,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.939535,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.545024,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.855072,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.629353,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.445844,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.925065,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.068063,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.283069,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.922252,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.918478,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.834711,+1.000000,+1.000000,+1.000000
